,tanggal,sentiment,topic,text
6259,9/28/2021,netral,lain,dirgahayu ke 76 pt kereta api indonesia persero semoga semakin maju menjadi sarana tranportasi masyarakat 76 tahun kai melayani lebih cepat dan lebih baik
6260,9/28/2021,positif,lain,selamat ulang tahun terima kasih udah kasih aku kesempatan naik kereta gratis hampir setiap hari selama 3 tahun
6261,9/28/2021,netral,lain,dirgahayu ular baja urat nadi pembangunan negeri
6262,9/28/2021,netral,syarat,selamat siang maaf min untuk kereta lokal kedung sepur apa harus menggunakan kartu vaksin terima kasih
6263,9/28/2021,netral,syarat,syarat naik kereta bandara dari yia ke stasiun yogyakarta apa ya masih butuh strp atau tidak terima kasih
6264,9/28/2021,netral,syarat,halo kai saya dari malang mau ke jember rencana dari malang naik kereta lokal ke bangil lalu dari bangil ke jember naik kereta antar kota apa saja syaratnya
6265,9/28/2021,positif,lain,dirgahayu pt kereta api indonesia semoga semakin baik dan semakin maju lagi ke depannya
6266,9/28/2021,netral,syarat,min saat ini naik kereta jarak jauh masih harus pake antigen
6267,9/28/2021,netral,lain,siang ya gapapa min jakarta yogyakarta 27 oktober sampai 1 november
6268,9/28/2021,netral,lain,bukan kayaknya lagi emang skrng lagi ada proyek double track perpanjangan elektrifikasi commuter line darii bogor sukabumi
6269,9/28/2021,netral,syarat,halo min untuk rute dibawah apa saja syarat yang diperlukan
6270,9/28/2021,netral,lain,ijin save gambarnya ya mas
6271,9/28/2021,positif,lain,selamat ulang tahun yang ke 76 tahun transportasi favorit saya sejak balita semoga semakin dicintai masyarakat menjadi transportasi yang lebih cepat modern dan menjangkau seluruh lapisan masyarakat maju terus dan berjaya keretaapikita
6272,9/28/2021,netral,lain,udah
6273,9/28/2021,netral,jadwalrute,happy birthday tidak ada niatan untuk kembali mengoperasikan ka kaligung dan kamandaka
6274,9/27/2021,netral,lain,sekitaran di tanggal 27 desember sampai 5 januari min
6275,9/27/2021,netral,ticketing,bagaimana caranya rubah jadwal maju 1 hari
6276,9/27/2021,netral,lain,moal dibales soalnya akun kamu digembok hadeuh
6277,9/27/2021,netral,jadwalrute,halo admin argo parahyangan priority apakah sudah beroperasi dan tadi saya cek di aplikasi mengapa untuk tanggal 2 oktober bandung gambir tidak ada kereta yang beroperasi terima kasih
6278,9/27/2021,netral,aturan,min apakah masih berlaku aturan tempat duduk selang seling kereta bengawan dengan rute pasar senen wates
6279,9/27/2021,netral,syarat,di stasiun tegal belum terintegrasi tetap diminta memberikan hasil rapid dan sertifikat vaksinnya
6280,9/27/2021,netral,lain,kayaknya pondok cina deh
6281,9/27/2021,netral,jadwalrute,min untuk kereta kaligung semarang tegal kapan bisa mulai beroperasi lagi
6282,9/27/2021,netral,syarat,antigen di stasiun poncol sampai jam berapa
6283,9/27/2021,netral,lain,dari awal penggusuran untuk reaktivasi via youtube yusril rizky pratama sampai sekarang belum juga jalan bang
6284,9/27/2021,netral,syarat,bekasi kak berarti tanggal merah sabtu minggu tetep dilayanin swab antigen ya
6285,9/27/2021,netral,syarat,halo min untuk kereta perjalanan dari tegal ke yogyakarta apa perlu antigen atau kalau sudah 2 vaksin tidak perlu lagi
6286,9/27/2021,netral,lain,halo kai
6287,9/27/2021,netral,pelayanan,dear admin mohon info kalau mau ke denpasar apakah tidak bisa dilayani link transfer armada dari pt kai ada keinginan mau naik wijaya kusuma ke bali tapi bingung mau naik apa setelahnya
6288,9/27/2021,netral,lain,min cek dm dong
6289,9/27/2021,netral,lain,bales dm dong min
6290,9/27/2021,netral,syarat,min untuk swab antigen di stasiun klaten dilayani sampai jam berapa ya untuk biayanya berapa ya mohon informasinya nuhun
6291,9/27/2021,netral,lain,min tolong cek dm urgent
6292,9/27/2021,netral,aturan,min anak kecil dibawah 12 tahun sudah boleh belum naik kereta api
6293,9/27/2021,netral,jadwalrute,selain gambir tolong percepat pembukaan jadwal pasar senen blitar min sudah tanggal segini jadwal oktober belum bisa pesen
6294,9/27/2021,netral,fasilitas,kapan nih fasilitas free bantal selimut dan cover jok serta tirai kain hadir kembali di kereta eksekutif semoga secepatnya thank you
6295,9/27/2021,netral,lain,oy kenapa
6296,9/27/2021,netral,syarat,min mau tanya kalau naik ka lokal surabaya blitar tidak pakek sertifikat vaksin ya
6297,9/27/2021,netral,syarat,mau test antigen di stasiun keberangkatan sekalian dibawa untuk syarat test cpns di lokasi tujuan hasil test nya berlaku umum kan
6298,9/27/2021,netral,jadwalrute,min kereta argo chairebon dari stasiun bekasi pada tanggal 01 oktober 2021 tidak beroperasi saya cek di kai access tidak ada tapi minggu lalu ada
6299,9/27/2021,netral,syarat,halo min kalo tes antigen di stasiun nunggu hasil antigennya keluar berapa lama ya terima kasih
6300,9/27/2021,netral,lain,terima kasih infonya
6301,9/27/2021,netral,syarat,min mau tanya jam operasional tes antigen di stasiun lempuyangan dari jam berapa sampai jam berapa ya min
6302,9/27/2021,netral,ticketing,min mau tanya apakah ada perubahan harga dengan ada nya perubahan jam tempuh yang lebih cepat
6303,9/27/2021,netral,lain,gas atuh
6304,9/27/2021,netral,lain,bales dm aku
6305,9/27/2021,netral,lain,banyak gaya
6306,9/27/2021,netral,jadwalrute,halo min mau tanya ka ciremai rute semarang bandung dan sebaliknya sudah beroperasi lagi belum ya soalnya saya cek di google ada artikel yang bilang 2021 sudah beroperasi kembali tapi saya cek kai access tidak muncul ka ciremainya terima kasih
6307,9/27/2021,netral,jadwalrute,min kereta bisnis jakarta yogyakarta sudah tidak ada ya min
6308,9/27/2021,netral,lain,cek dm
6309,9/27/2021,netral,syarat,kalau tidak pesan tiket kereta bisa tidak min hanya tes antigen aja
6310,9/27/2021,netral,lain,terima kasih infonya tapi saya tidak suka irung ku di sogrok ii wedine infeksi jadi saya memutuskan naik bus
6311,9/27/2021,netral,jadwalrute,dari tegal menuju poncol min kaligung sudah beroprasi
6312,9/27/2021,netral,lain,min cek dm yah makasih
6313,9/27/2021,netral,lain,capture nemu di pesbuk kayak begini kereta darimana kemana kelas berapa pencerahan kah
6314,9/27/2021,netral,jadwalrute,untuk kereta parahyangan kapan di buka kembali
6315,9/27/2021,netral,jadwalrute,halo admin untuk kereta api maharani jurusan semarang surabaya apakah beroperasi di bulan oktober
6316,9/27/2021,netral,syarat,halo railmin mau tanya untuk jadwal vaksin dan kuota yang tersedia di stasiun gubeng surabaya bisa saya akses informasi nya di mana ya terima kasih
6317,9/27/2021,netral,syarat,selamat siang apakah untuk kereta lokal malang surabaya penataran membutuh surat antigen rapid terima kasih
6318,9/27/2021,netral,lain,naik 3 persen pengguna kai commuter senin pagi capai 108462 penumpang kai
6319,9/27/2021,netral,lain,anjir gue kira beneran gue pengen pulang lah 100 harinya bapak gue
6320,9/27/2021,netral,lain,siang kak iya sari
6321,9/27/2021,netral,lain,cek dm ya makasih
6322,9/27/2021,netral,jadwalrute,siang kereta maharani semarang pasar turi pada bulan oktober apakah beroperasi
6323,9/27/2021,netral,lain,faming into it
6324,9/27/2021,netral,jadwalrute,ka kertajaya apakah masih beroperasi saya cari kok tidak ada ya di platform kai
6325,9/27/2021,netral,jadwalrute,min kereta ekonomi semarang lamongan belom beroperasi lagi
6326,9/27/2021,positif,lain,keren nih pemerintah provinsi dki dan kai sarana transportasi kereta bisa untuk peningkatan dan percepatan wisata juga semoga daerah lainnya juga ditingkatkan karena sarana kereta lrt dan rapid mass transport lainnya tu efisien dan efektif nampung banyak orang dan cepat juga apalagi kalau jalur layang itu sekalian wisata
6327,9/27/2021,netral,lain,cek dm saya segera
6328,9/27/2021,netral,jadwalrute,kapan joglosemarkerto berpacu lagi udah suntuk nih pak bos
6329,9/27/2021,netral,lain,you know i love my ai gang nfts from x
6330,9/27/2021,netral,lain,nice propic bro
6331,9/27/2021,netral,lain,salah satu hal yang buat saya nyaman di jakarta sekarang itu moda tranportasi terintegrasi dan emoney tinggal tingkatkan kapasitas dan efisiensi waktu agar lebih cepat kedepan pembyaran semoga bisa cukup nft hp seperti di korea semoga daerah lainnya juga ditingkatkan
6332,9/27/2021,netral,syarat,jadwal test antigen di stasiun tawang semarang jam berapa ya
6333,9/27/2021,netral,syarat,mimin tau tidak jadwal buka antigen di stasiun pasar senen jam berapa jam berapa
6334,9/27/2021,netral,syarat,permisi min kalau swab antigen di stasiun jam 6 pagi antriannya banyak tidak ya karena kereta saya berangkat jam 640 terima kasih min
6335,9/27/2021,netral,jadwalrute,siang kereta maharani smgpsr turi apakah beroperasi
6336,9/27/2021,netral,syarat,min untuk swab test antigen di statiun sampai jam berapa
6337,9/27/2021,netral,syarat,selamat siang admin mau tanya apakah di stasiun bandung ada vaksin untuk calon penumpang kalau ada apakah bisa untuk ibu hamil juga mohon tanggapannya terima kasih min
6338,9/27/2021,netral,ticketing,hi kak saya mau tanya untuk prosedur refund tiket kereta bagaimana ya
6339,9/27/2021,netral,syarat,saya mau ke yogyakarta dari jakarta tetapi saya sedang proses pindah ktp ke jawa barat apakah saya bisa gunakan ktp lama saya untuk syarat perjalanan
6340,9/27/2021,netral,aturan,apakah boleh anak umur 5 tahun naik ka lokal pramex jurusan yogyakarta kutoarjo
6341,9/27/2021,netral,syarat,halo min untuk rapid antigen yang tidak dilakukan di stasiun apakah berlaku
6342,9/27/2021,netral,lain,railmin mohon baca dm makasih
6343,9/27/2021,netral,ticketing,dear railmin ini kenapa ya kok aku pesen tiket ka lokal gbsa jadi setelah aku tekan ya itu kok malah ngehang kok tidak lagi langsung pindah ke halaman berikutnya ini aku make id sim cuma 14 digit siih apa harus make id ktp yang 16 digit ya tapi kalo pesen ka jarak jauh bisa
6344,9/27/2021,netral,lain,cek dm ya min terima kasih
6345,9/27/2021,negatif,lain,ribet mending naik yang lain
6346,9/27/2021,netral,lain,min respon dm please
6347,9/27/2021,netral,lain,baiklah makasih ya infonya
6348,9/27/2021,netral,lain,halo min tolong cek dm ya
6349,9/27/2021,netral,lain,halo bales dm saya dong terima kasih
6350,9/27/2021,netral,lain,kaya dijepang euy mantap
6351,9/27/2021,netral,syarat,min tes antigen di stasiun jatibarang sampai jam berapa ya
6352,9/27/2021,netral,lain,jangan cuman retweet yang bagus bagus aja min pertanyaan gua ini dijawab dong
6353,9/27/2021,netral,lain,sepur mahal pesanan sekolah mahal stasiun manggarai sabtu 25 september 2021 fotosepur railfans versi instagram
6354,9/27/2021,positif,lain,selama 76 tahun kai berupaya memberikan pelayanan jasa transportasi kereta api terbaik cepat tanggap dalam situasi dan kondisi apapun bergerak maju mendukung bangsa indonesia lebih tangguh dan terus tumbuh melayani lebih cepat dan lebih baik hut76kai medcomad
6355,9/27/2021,netral,jadwalrute,min kereta lokal untuk solosemarang sekarang apa yang beroperasi
6356,9/27/2021,netral,lain,cek dm min
6357,9/27/2021,netral,syarat,saya mau ke yogyakarta dari jakarta tetapi saya sedang proses pindah ktp ke jawa barat apakah saya bisa gunakan ktp lama saya untuk syarat perjalanan
6358,9/27/2021,netral,lain,cek dm min
6359,9/27/2021,netral,lain,min min cek dm please terima kasih
6360,9/27/2021,netral,experience,penampakan mas koki masak di taksaka lebih fresh once again thank you dan
6361,9/27/2021,netral,syarat,min kalau rapid di kutoarjo dari jam berapa sampai jam berapa makasih
6362,9/27/2021,netral,fasilitas,min kemarin baca berita kalau argowilis dapat free wifi ini mau coba connect tidak bisa apa di protect ya
6363,9/27/2021,netral,jadwalrute,min mau tanya kenapa kereta jurusan jakarta malang terutama ekonomi minggu ini belum tersedia tiketnya ya apa emang sedang tidak dioperasikan
6364,9/27/2021,netral,syarat,selamat siang min minta tolong info rapid tes di stasiun jombang buka hari apa saja dan tarifnya berapa ya terima kasih
6365,9/27/2021,netral,syarat,terima kasih akhirnya harga tes antigen tidak lebih mahal dari harga tiket keretanya
6366,9/27/2021,netral,lain,mohon cek dm ya min terima kasih
6367,9/27/2021,netral,pelayanan,cipinang besar utara jakarta timur tolong dirapikan kembali pekerjaanya tidak punya team pengawas hasil pekerjaan dilapangan
6368,9/27/2021,netral,jadwalrute,hai min untuk jadwal ka yang beroperasi untuk bulan oktober belum ada ya
6369,9/27/2021,netral,lain,mohon dilengkapi data di bawah ini untuk memudahkan petugas dalam menindaklanjuti laporan alamat lengkap patokan lokasi laporan
6370,9/27/2021,netral,lain,min cek dm ya
6371,9/27/2021,netral,experience,sudah lama tidak sesepuran hm yogyakarta enak kali ya
6372,9/28/2021,positif,experience,turun dari kereta dapat kejutan dari terima kasih hadiahnya dan sudah setia melayani selamat ulang tahun ke 76 tahun semoga semakin jaya dan juga sesuai dengan mottonya
6373,9/28/2021,positif,lain,selamat ulang tahun pt kai semoga sukses dan bisa memberikan yang terbaik buat penggunanya
6374,9/28/2021,positif,lain,komunitas anak kereta twitter mengucapkan dirgahayu pt kereta api indonesia yang ke76 semoga senantiasa selalu memberikan pelayanan terbaik dan topclass melayani lebih cepat dan lebih baik kai
6375,9/28/2021,netral,lain,mantap min
6376,9/28/2021,netral,jadwalrute,permisi min jadwal ka bulan oktober apakah ada ka baru
6377,9/28/2021,netral,lain,tahun kemarin sih ada pas hari pahlawan jadi buat tenaga pendidik dan tenaga medis untuk tahun ini semoga ada lagi deh karena yang tahun kemarin tidak kebagian
6378,9/28/2021,netral,lain,selamat ulang tahun semoga pandemi segera usai agar bisa ngajakin mereka naik kereta lagi dan kelak anak anakku bisa mewujudkan cita cita mereka menjadi masinis
6379,9/28/2021,netral,jadwalrute,kapan kereta pasundan mulai ada jadwal
6380,9/28/2021,netral,jadwalrute,ditunggu joglosemarkerto beroperasi kembali kak
6381,9/28/2021,netral,lain,bener banget hyung makin puas ya
6382,9/28/2021,netral,lain,ada kameremennya sendiri kak hihi
6383,9/28/2021,netral,syarat,mau nanya nih min itu persyaratan untuk naik kereta harus di genose atau antigen dulu sehari sebelum berangkat kan ya itu disana di sediakan apa tidak kalo misalkan genose atau antigen hari itu juga pada jadwal keberangkatan boleh kah
6384,9/28/2021,netral,lain,asik bisa jalan jalan terus biar bisa ke rumah sanak saudara
6385,9/28/2021,netral,syarat,tes antigen di klaten buka jam berapa ya min lalu hasilnya berapa lama
6386,9/28/2021,netral,lain,tidak bakalan deh pop
6387,9/28/2021,netral,lain,selamat hari kereta indonesia semoga transportasi publik semakin maju dan terintegrasi dengan berbagai moda
6388,9/28/2021,netral,lain,pagi min minta tolong dibuka dm nya ya terima kasih banyak
6389,9/28/2021,netral,lain,terima kasih kai
6390,9/28/2021,netral,aturan,halo selamat pagi kai mau nanya apakah anak 12 tahun masih dilarang untuk ikut dalam perjalanan kereta api
6391,9/28/2021,netral,lain,hut kai 76 editioncc 206 13 39 sebagai loko dinas ka 6 argo wilis berangkat bandung
6392,9/28/2021,netral,lain,min tolong jawab dong
6393,9/28/2021,netral,lain,selamat ulang tahun yang ke76 kai dari atas kereta lokal cikarang
6394,9/28/2021,netral,jadwalrute,kaligung kapan beroperasi lagi
6395,9/28/2021,netral,jadwalrute,selamat pagi min untuk kereta api gambi rbandung hari jumat tanggal 1 oktober 2021 apakah tidak ada jadwal keberangkatan
6396,9/28/2021,netral,lain,dorong liwat
6397,9/28/2021,netral,lain,halo min cek dm ya
6398,9/28/2021,positif,lain,dirgahayu yang ke 76 moda transportasi yang aku andelin setiap keluar kota
6399,9/28/2021,netral,lain,nggih mas matur sembah nuwun baru tau ternyata kalau ke gambir harus dari stasiun yogyakarta
6400,9/28/2021,netral,aturan,maksudnya antrian kondisional ini apa ya min
6401,9/28/2021,netral,jadwalrute,pemilihan stasiun ambil yang yogyakarta yogyakarta jangan yang lempuyangan lpn kalau lempuyangan kebanyakan berhenti di pasar senen pasar senen sebab kelasnya beda
6402,9/28/2021,netral,lain,selamat hari jadi makin prima pelayanan dan makin sukses
6403,9/28/2021,netral,syarat,kereta rajabasa harus pake antigen tidak ya min
6404,9/28/2021,netral,lain,lah mana keretanya
6405,9/28/2021,netral,ticketing,min mau pesan tiket untuk usia bayi lewat kai access kenapa tidak bisa ya
6406,9/28/2021,netral,lain,selamat
6407,9/28/2021,netral,lain,happy birthday pt kereta api indonesia yang ke 76 semoga jaya selalu dan maju terus
6408,9/28/2021,netral,lain,selamat ulang tahun
6409,9/28/2021,netral,experience,lama juga ya aku terakhir tidak naik kereta jauh awal 2020 pas pandemi melanda jakarta
6410,9/28/2021,netral,jadwalrute,mohon info kapan dibuka lagi layanan kereta api kaligung jurusan brebes semarang terima kasih
6411,9/28/2021,netral,experience,lrt makin sering jalan jalan naik kereta
6412,9/28/2021,netral,ticketing,pagi min apakah ada tiket go show untuk pemberangkatan dari solo madiun hari ini
6413,9/28/2021,netral,aturan,min anak di bawah 12 tahun bisa naik kereta jakarta yogyakarta
6414,9/28/2021,netral,jadwalrute,min ka matarmaja brantas kok belum bisa dibooking tanggal 1 oktober ya
